 "bdr" , "w" , "bc" , "trl" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/147725607/id" , "Wei shih er shih lun or The treatise in twenty stanzas on representation-only  / by Vasubandhu  ; translated from the Chinese version of Hsüan Tsang, Tripitaka master of the Tang Dynasty by Clarence H. Hamilton / New Haven : American oriental society , 1938" , "Hamilton, Clarence Herbert (1886-....)" ,
 "http://purl.bdrc.io/resource/P169" , "http://www.sudoc.fr/061560545/id" , "Les terres et les chemins  = = Sa lam :   / Könchog Jigmé Wangpo  ; commentaire du vénérable Guéshé Lobsang Tengyé  ; trad. du tibétain par Tenzin Thrinley et Tenzin Chödon / Marzens : Éd. Vajra Yogini" , "Tenzin Chödon" ,
 "http://purl.bdrc.io/resource/P169" , "http://www.sudoc.fr/061560545/id" , "Les terres et les chemins  = = Sa lam :   / Könchog Jigmé Wangpo  ; commentaire du vénérable Guéshé Lobsang Tengyé  ; trad. du tibétain par Tenzin Thrinley et Tenzin Chödon / Marzens : Éd. Vajra Yogini" , "Boudero, Yves (1967-....)" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/062641204/id" , "Trois soûtras et un traité sur la terre pure  / introduction et traduction par le Révérend Jean Eracle / Genève : Éditions Aquarius , 1984" , "Eracle, Jean (1930-2005)" ,
 "http://purl.bdrc.io/resource/P7326" , "http://www.sudoc.fr/004172795/id" , "Dhammapada  : les stances de la loi  / [attribuées au] Bouddha  ; traduction inédite du pāli, présentation et notes par Jean-Pierre Osier / Paris : GF Flammarion , impr. 1997, cop. 1997" , "Osier, Jean-Pierre (1935-....)" ,
 "http://purl.bdrc.io/resource/P5636" , "http://www.sudoc.fr/17683348X/id" , "A marvelous garland of rare gems  : biographies of masters of awareness in the Dzogchen lineage: a spiritual history of the teachings of Natural Great Perfection  / Nyoshul Khenpo Jamyang Dorjé  ; translated by Richard Barron (Chökyi Nyima) / Junction City, CA : Padma Publishing , 2012" , "Barron, Richard (1952-....)" ,
 "http://purl.bdrc.io/resource/P334" , "http://www.sudoc.fr/16893633X/id" , "The hidden life of the Sixth Dalai Lama  / Ngawang Lhundrup Dargyé  ; translated by Simon Wickham-Smith  ; foreword by Kurtis R. Schaeffer / Lanham, Md. : Lexington Books , c2011" , "Wickhamsmith, Simon (1968-....)" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/060904879/id" , "Three texts on Consciousness Only  / Vasubandhu  / Dharmapāla  / [trad. du sanskrit au chinois par] Hsüan-tsang (Xuan-zhuang)  ; [trad. du chinois par] Cook Francis H. / Berkeley (Calif.) : Numata Center for Buddhist Translation and Research , 1999" , "Cook, Francis H." ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/060904879/id" , "Three texts on Consciousness Only  / Vasubandhu  / Dharmapāla  / [trad. du sanskrit au chinois par] Hsüan-tsang (Xuan-zhuang)  ; [trad. du chinois par] Cook Francis H. / Berkeley (Calif.) : Numata Center for Buddhist Translation and Research , 1999" , "Xuanzang (0596?-0664)" ,
 "http://purl.bdrc.io/resource/P7326" , "http://www.sudoc.fr/11763249X/id" , "Die Reden Gotamo Buddhos  : aus der Sammlung der Bruchstuecke "Suttanipato" des Pali-Kanons  / uebersetzt von Karl Eugen Neumann/ 2. Auflage / München : R. Piper & Co. , 1924" , "Neumann, Karl Eugen (1865-1915)" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/062743848/id" , "L'Abhidharmakośa  / traduit et annoté par Louis de La Vallée Poussin / Paris : P. Geuthner , 1923-1931" , "La Vallée Poussin, Louis de (1869-1938)" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/204733863/id" , 新導成唯識論  / [護法等菩薩造  ; 校訂者 佐伯定胤] / 斑鳩町(奈良県) : 法隆寺 , "Xuanzang (0596?-0664)" ,
 "http://purl.bdrc.io/resource/P5109" , "http://www.sudoc.fr/183457218/id" , "西藏通史  : 松石宝串  / 恰白．次旦平措 ... [et al.] 著  ; 陈庆英 [ ... et al.] 译/ 第2版. / 拉萨 : 西藏古籍出版社 , 2004" , "Chen, Qingying (1941-2022)" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/046107835/id" , "L'Abhidharmakośa de Vasubandhu  1-6,   : traduction et annotations  / Louis de La Vallée Poussin/ Nouvelle édition anastatique / Bruxelles : Institut belge des hautes études chinoises" , "La Vallée Poussin, Louis de (1869-1938)" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/178915408/id" , "Abhidharmakośa-Bhāṣya of Vasubandhu  : the treasury of the Abhidharma and its (Auto) commentary  / translated into French by Louis de La Vallee Poussin  ; annotated English translation by Gelong Lodrö Sangpo  ; with a new introduction by Bhikkhu KL Dhammajoti/ 1re ed. / Delhi, India : Motilal Banarsidass Publishers , 2012" , "La Vallée Poussin, Louis de (1869-1938)" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/178915408/id" , "Abhidharmakośa-Bhāṣya of Vasubandhu  : the treasury of the Abhidharma and its (Auto) commentary  / translated into French by Louis de La Vallee Poussin  ; annotated English translation by Gelong Lodrö Sangpo  ; with a new introduction by Bhikkhu KL Dhammajoti/ 1re ed. / Delhi, India : Motilal Banarsidass Publishers , 2012" , "Lodrö Sangpo (1952-)" ,
 "http://purl.bdrc.io/resource/P8LS75199" , "http://www.sudoc.fr/182278107/id" , "Moi, Malala  : en luttant pour l'éducation, elle a changé le monde  / Malala Yousafzai  ; et Patricia McCormick  ; traduit de l'anglais (Etats-Unis) par Michel Laporte / Paris : Hachette , impr. 2014, cop. 2014" , "Laporte, Michel (1950-....)" ,
 "http://purl.bdrc.io/resource/P1056" , "http://www.sudoc.fr/018852610/id" , "Le trésor des belles paroles  / choix de sentences composées en tibétain par le lama Saskya Pandita  / traduites pour la première fois en français par Ph. Ed. Foucaux / Paris : B. Duprat , 1858" , "Foucaux, Philippe-Édouard (1811-1894)" ,
 "http://purl.bdrc.io/resource/P6117" , "http://www.sudoc.fr/110747178/id" , "La somme du Grand Véhicule d'Asaṅga (Mahāyānasaṃgraha)  1, Versions tibétaine et chinoise (Hiuan-tsang)  Fascicule 2, (chapitres III et X)  / Asaṅga  ; par Étienne Lamotte / Louvain : Bureaux du Muséon , 1939" , "Xuanzang (0596?-0664)" ,
 "http://purl.bdrc.io/resource/P8LS66406" , "http://www.sudoc.fr/196647932/id" , "De la confusion à la clarté  : guide des pratiques du bouddhisme tibétain  / Yongey Mingyour rinpotché  ; avec Helen Tworkov  ; préface de Matthieu Ricard  ; traduit de l'anglais (États-Unis) par Odile Demange / Paris : Fayard , DL 2016" , "Demange, Odile (1955-....)" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/227283678/id" , "Three short treatises by Vasubandhu, Sengzhao, and Zongmi / Moraga (Calif.) : BDK America, Inc. , 2017" , "Keenan, John P. (19..-....)" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/227283678/id" , "Three short treatises by Vasubandhu, Sengzhao, and Zongmi / Moraga (Calif.) : BDK America, Inc. , 2017" , "Jan, Yün-Hua" ,
 "http://purl.bdrc.io/resource/P1056" , "http://www.sudoc.fr/099373416/id" , "Ordinary Wisdom  : Sakya Pandita's Treasury of Good Advice  / Sakya Pandita  ; with a commentary entitled "A hive where gather bees of clear understanding" by Sakya Khenpo Sangye Tenzin  ; translated by John T. Davenport with Sallie D. Davenport and Losang Thonden / Boston, MA : Wisdom Publications , cop. 2000" , "Losang Thonden (Lhasawa)" ,
 "http://purl.bdrc.io/resource/P7771" , "http://www.sudoc.fr/095265759/id" , "Memoirs of a Tibetan Lama  / Lobsang Gyatso  ; translated and edited by Gareth Sparham / Ithaca, N.Y. : Snow Lion Publications , cop. 1998" , "Sparham, Gareth" ,
 "http://purl.bdrc.io/resource/P8LS66406" , "http://www.sudoc.fr/119801256/id" , "Bonheur de la méditation  / Yongey Mingyour Rinpotché  ; en collaboration avec Eric Swanson  ; avant-propos de Daniel Goleman  ; préface de Matthieu Ricard  ; traduit de l'anglais (États-Unis) par Christian Bruyat / [Paris] : Fayard , impr. 2007" , "Bruyat, Christian (19..-....)" ,
 "http://purl.bdrc.io/resource/P4CZ321154" , "http://www.sudoc.fr/004010930/id" , "La voix du défi  : conversations avec Alan Clements  / Aung San Suu Kyi,... U Kyi Maung et U Tin Oo,...  ; trad. de l'anglais par Françoise Marchand-Sauvagnargues / [Paris] : le Grand livre du mois , 1996" , "Marchand-Sauvagnargues, Françoise (1950-....)" ,
 "http://purl.bdrc.io/resource/P8LS75199" , "http://www.sudoc.fr/191425435/id" , "Moi, Malala  : en luttant pour l'éducation, elle a changé le monde  / Malala Yousafzai et Patricia McCormick  ; traduit de l'anglais (États-Unis) par Michel Laporte / Vanves : Hachette jeunesse , DL 2016" , "Laporte, Michel (1950-....)" ,
 "http://purl.bdrc.io/resource/P6117" , "http://www.sudoc.fr/060700335/id" , "Abhidharmasamuccaya  = = the compendium of the higher teaching (philosophy) :   / by Asaṅga  ; originally translated into French and annotated by Walpola Rahula  ; English version from the French by Sara Boin-Webb / Fremont, Calif. : Asian Humanities Press , impr. 2001" , "Rahula, Walpola (1907-1997)" ,
 "http://purl.bdrc.io/resource/P4CZ321154" , "http://www.sudoc.fr/144398028/id" , ""Une révolution des consciences"  : discours d'Aung San Suu Kyi, 9 juillet 1990  : discours de Léon Trotsky, prononcé lors de son procès, 4 octobre 1906  / [traduit de l'anglais par Pascale Haas]/ Edition bilingue. / Paris : Éditions Points , DL 2010" , "Haas, Pascale" ,
 "http://purl.bdrc.io/resource/P9180" , "http://www.sudoc.fr/02367637X/id" , "Pour être un bon communiste  / liou Chao-Tchi  ; traduit par Paul Jamati / Paris : Éditions sociales , 1955" , "Jamati, Paul (1890-1960)" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/078231213/id" , "L'Abhidharmakośa de Vasubandhu  [1],   : premier et deuxième chapitres  / traduit et annoté par Louis de La Vallée Poussin  ; [éd. par la] Société belge d'études orientales / Paris : Paul Geuthner , 1923" , "La Vallée Poussin, Louis de (1869-1938)" ,
 "http://purl.bdrc.io/resource/P7326" , "http://www.sudoc.fr/122263340/id" , "Reden des Buddha  : aus dem Pali-kanon  / übersetzt von Ilse-Lore Gunsser  ; mit einer Einleitung von Helmuth von Glasenapp / Stuttgart : P. Reclam , cop.1957, impr. 1996" , "Gunsser, Ilse-Lore" ,
 "http://purl.bdrc.io/resource/P8LS75199" , "http://www.sudoc.fr/172586712/id" , "Moi, Malala je lutte pour l'éducation et je résiste aux Talibans  / Malala Yousafzai  ; avec la collaboration de Christina Lamb  ; traduit de l'anglais par Pascal Loubet / Paris : Calmann-Lévy , DL 2013" , "Raciquot-Loubet, Pascal (1958-....)" ,
 "http://purl.bdrc.io/resource/P8LS75199" , "http://www.sudoc.fr/179839489/id" , "Moi, Malala je lutte pour l'éducation et je résiste aux talibans  / Malala Yousafzai  ; avec la collaboration de Christina Lamb  ; traduit de l'anglais par Pascal Loubet / Paris : Librairie générale française , DL 2014" , "Raciquot-Loubet, Pascal (1958-....)" ,
 "http://purl.bdrc.io/resource/P8LS66406" , "http://www.sudoc.fr/134412877/id" , "Bonheur de la méditation  / Yongey Mingyour Rinpotché  ; en collaboration avec Eric Swanson  ; avant-propos de Daniel Goleman  ; préface de Matthieu Ricard  ; traduit de l'anglais (États-Unis) par Christian Bruyat / Paris : Librairie générale française , impr. 2009" , "Bruyat, Christian (19..-....)" ,
 "http://purl.bdrc.io/resource/P3447" , "http://www.sudoc.fr/019051883/id" , "Conseils d'un ami spirituel  : la transformation de la pensée dans le bouddhisme tibétain  / Guéshé Rabten et Guéshé Ngawang Dhargyey...  ; préparé par Brian Beresford...  ; trad... de Gérard Million et Georges Driessens / Marzens : Institut Vajra Yogini , 1990" , "Driessens, Georges (19..-....)" ,
 "http://purl.bdrc.io/resource/P3447" , "http://www.sudoc.fr/019051883/id" , "Conseils d'un ami spirituel  : la transformation de la pensée dans le bouddhisme tibétain  / Guéshé Rabten et Guéshé Ngawang Dhargyey...  ; préparé par Brian Beresford...  ; trad... de Gérard Million et Georges Driessens / Marzens : Institut Vajra Yogini , 1990" , "Million, Gérald (1954-....)" ,
 "http://purl.bdrc.io/resource/P4004" , "http://www.sudoc.fr/197594409/id" , "Niṣpanna-Yogāvalī  : Sanskrit and Tibetan texts with English translation  / [translators], Lokesh Chandra and Nirmala Sharma / New Delhi : International Academy of Indian Culture and Aditya Prakashan , 2015" , "Sharma, Nirmala (1958-....)" ,
 "http://purl.bdrc.io/resource/P4004" , "http://www.sudoc.fr/197594409/id" , "Niṣpanna-Yogāvalī  : Sanskrit and Tibetan texts with English translation  / [translators], Lokesh Chandra and Nirmala Sharma / New Delhi : International Academy of Indian Culture and Aditya Prakashan , 2015" , "Lokesh Chandra (1927-....)" ,
 "http://purl.bdrc.io/resource/P55" , "http://www.sudoc.fr/177507969/id" , "A dose of emptiness  : an annotated translation of the sTong thun chen mo of mKhas grub dGe legs dpal bzang  / José Ignacio Cabezón / Albany : State University of New York Press , c1992" , "Cabezón, José Ignacio (1956-....)" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/123563429/id" , "Cinq traités sur l'esprit seulement  / Vasubandhu  ; traduit du tibétain par Philippe Cornu / [Paris] : Fayard , impr. 2008, cop. 2008" , "Cornu, Philippe (1957-....)" ,
 "http://purl.bdrc.io/resource/P1056" , "http://www.sudoc.fr/094226415/id" , "チベット論理学研究  : サキャ・パンディタ 著 「正しい 認識 手段 に ついて の 論理 の 宝庫」 第 1章 「対象」 テキスト・和訳・注解  / チベット 論理学 研究会 / 東京 : 東洋文庫 , 平成 1 [1989]" , "Fukuda, Yōichi (1956-....)" ,
 "http://purl.bdrc.io/resource/P55" , "http://www.sudoc.fr/096280840/id" , "The Kalachakra Tantra  : Rite of Initiation for the Stage of Generation  : A commentary on the text of Kay-drup-ge-lek-bel-sang-bo by Tenzin Gyatso, the Fourteenth Dalai Lama, and the text itself  / Edited, translated and introduced by Jeffrey Hopkins / London : Wisdom Publications , 1985" , "Hopkins, Jeffrey (1940-....)" ,
 "http://purl.bdrc.io/resource/P6117" , "http://www.sudoc.fr/099486601/id" , "The Uttara Tantra  : A Treatise on Buddha-Nature  : A translation of the Root Text and a commentary on The Uttara Tantra Śāstra of Maitreya and Asaṅga  / by Thrangu Rinpoche  ; translated by Ken and Katia Holmes  ; edited by Clark Johnson / Delhi, India : Sri Satguru Publications , 2001" , "Thrangu Rinpoche (1933-....)" ,
 "http://purl.bdrc.io/resource/P6117" , "http://www.sudoc.fr/099486601/id" , "The Uttara Tantra  : A Treatise on Buddha-Nature  : A translation of the Root Text and a commentary on The Uttara Tantra Śāstra of Maitreya and Asaṅga  / by Thrangu Rinpoche  ; translated by Ken and Katia Holmes  ; edited by Clark Johnson / Delhi, India : Sri Satguru Publications , 2001" , "Holmes, Katia" ,
 "http://purl.bdrc.io/resource/P6117" , "http://www.sudoc.fr/099486601/id" , "The Uttara Tantra  : A Treatise on Buddha-Nature  : A translation of the Root Text and a commentary on The Uttara Tantra Śāstra of Maitreya and Asaṅga  / by Thrangu Rinpoche  ; translated by Ken and Katia Holmes  ; edited by Clark Johnson / Delhi, India : Sri Satguru Publications , 2001" , "Holmes, Ken (1947-)" ,
 "http://purl.bdrc.io/resource/P7434" , "http://www.sudoc.fr/054746345/id" , "Selected works of Deng Xiaoping  : 1975-1982  / Translated by the bureau for the compilation and translation of works of Marx, Engels, Lenin and Stalin under the Central Committee of the communist party of China / Beijing : Foreign Languages Press , 1984" , "Parti communiste chinois. Comité central" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/111166942/id" , "Vasubandhu et Yadśomitra  : troisième chapitre de l'Abhidharmakodha kārikā, bhāṣya et vyākhyā, avec une analyse de la Lokaprajañāpti et de la Kāraoṇaprajañāpti de Maudgalyāyana  / versions et textes établis d'après les sources sanscrites et tibétaines par Louis de la Vallée Poussin / London : K. Paul, Trench, Trubner , 1914-1918" , "La Vallée Poussin, Louis de (1869-1938)" ,
 "http://purl.bdrc.io/resource/P6119" , "http://www.sudoc.fr/078234212/id" , "L'Abhidharmakośa  : quatrième chapitre  / de Vasubandhu  ; trad. et annoté par Louis de la Vallée Poussin  ; [éd. par la] société belge d'études orientales / Paris : P. Geuthner , 1924" , "La Vallée Poussin, Louis de (1869-1938)" ,
 "http://purl.bdrc.io/resource/P4CZ321154" , "http://www.sudoc.fr/159532876/id" , "Ma Birmanie  : conversations avec Alan Clements  / Aung San Suu Kyi,...  ; traduit de l'anglais par Françoise Marchand-Sauvagnargues/ Nouvelle édition revue et actualisée / [Paris] : Pluriel , DL 2012" , "Marchand-Sauvagnargues, Françoise (1950-....)" ,
 "http://purl.bdrc.io/resource/P7434" , "http://www.sudoc.fr/009262865/id" , "Edifier un socialisme à la chinoise  / Deng Xiaoping  ; traduit par le Bureau de Compilation et Traduction des Oeuvres de Marx, Engels, Lénine et Staline près le Comité central du Parti communiste chinois / Beijing : Ed. en langues étrangères , impr. 1985" , "Parti communiste chinois" ,
 "http://purl.bdrc.io/resource/P6117" , "http://www.sudoc.fr/020243022/id" , "Le compendium de la super-doctrine (philosophie) (Abhidharmasamuccaya) d'Asaṅga  / traduit et annoté par Walpola Rahula/ 2ème ed. / Paris : École française d'Extrême-Orient , 1980" , "Rahula, Walpola (1907-1997)" ,
 "http://purl.bdrc.io/resource/P6117" , "http://www.sudoc.fr/168786656/id" , "On knowing reality  : the Tattvārtha chapter of Asaṅga's Bodhisattvabhūmi  / transl. [from the Sanskrit and Tibetan] with introd., commentary, and notes by Janice Dean Willis/ 1ère éd. indienne / Delhi : Motilal Banarsidass , 1982" , "Willis, Janice D. (195.-..)" ,
